"","sim","gen","mu_t","score","know"
"2661",34,1,-0.01,0,0.00562604932341492
"2662",34,2,-0.01,0,0.0220046623060942
"2663",34,3,-0.01,0,0.0349961862912403
"2664",34,4,-0.01,0,0.0489462808881835
"2665",34,5,-0.01,0,0.0551742327250532
"2666",34,6,-0.01,0,0.065246174186388
"2667",34,7,-0.01,0,0.0730477551528114
"2668",34,8,-0.01,0,0.0773911749026233
"2669",34,9,-0.01,0,0.0851931703587087
"2670",34,10,-0.01,0,0.0893514303004465
"2671",34,11,-0.01,0,0.0887952713934454
"2672",34,12,-0.01,0.00125,0.0907864286359511
"2673",34,13,-0.01,0.10625,0.194871787473677
"2674",34,14,-0.01,0.13625,0.205048938803895
"2675",34,15,-0.01,0.1675,0.217712889422714
"2676",34,16,-0.01,0.1925,0.225491523019562
"2677",34,17,-0.01,0.2025,0.249407085205318
"2678",34,18,-0.01,0.21625,0.264404540614258
"2679",34,19,-0.01,0.22625,0.2625749732192
"2680",34,20,-0.01,0.22625,0.260574007622001
"2681",35,1,-0.01,0,0.00400510419209604
"2682",35,2,-0.01,0,0.0224166894384178
"2683",35,3,-0.01,0,0.0334186612664858
"2684",35,4,-0.01,0,0.0450393504292431
"2685",35,5,-0.01,0,0.0565930934456346
"2686",35,6,-0.01,0,0.0614205680050299
"2687",35,7,-0.01,0.00125,0.0690223291691861
"2688",35,8,-0.01,0.07,0.167278757138801
"2689",35,9,-0.01,0.12625,0.180515983326997
"2690",35,10,-0.01,0.15125,0.185031058271068
"2691",35,11,-0.01,0.18125,0.192636824083202
"2692",35,12,-0.01,0.195,0.198957774930174
"2693",35,13,-0.01,0.22,0.213686813127598
"2694",35,14,-0.01,0.23375,0.217099805824554
"2695",35,15,-0.01,0.2375,0.227900876422794
"2696",35,16,-0.01,0.2225,0.226921318642877
"2697",35,17,-0.01,0.22375,0.222556500934801
"2698",35,18,-0.01,0.22625,0.229499413844815
"2699",35,19,-0.01,0.23875,0.238752755246323
"2700",35,20,-0.01,0.23,0.241026197687067
"2701",36,1,-0.01,0,0.00466121990125976
"2702",36,2,-0.01,0,0.0236508050195521
"2703",36,3,-0.01,0,0.0344109126247883
"2704",36,4,-0.01,0,0.0494175565807925
"2705",36,5,-0.01,0,0.0518310038784092
"2706",36,6,-0.01,0,0.0632867370645666
"2707",36,7,-0.01,0,0.0738844496434442
"2708",36,8,-0.01,0,0.0706854053444935
"2709",36,9,-0.01,0,0.0832533212834955
"2710",36,10,-0.01,0,0.0844925527866789
"2711",36,11,-0.01,0.00125,0.0804709331403865
"2712",36,12,-0.01,0.07875,0.149153287099107
"2713",36,13,-0.01,0.09875,0.162098987404039
"2714",36,14,-0.01,0.12,0.170340844187995
"2715",36,15,-0.01,0.13375,0.175971564461808
"2716",36,16,-0.01,0.15125,0.182213947574286
"2717",36,17,-0.01,0.16875,0.191189507103362
"2718",36,18,-0.01,0.195,0.201963641745584
"2719",36,19,-0.01,0.20375,0.208251896269373
"2720",36,20,-0.01,0.21125,0.213487871819232
"2721",37,1,-0.01,0,0.00436642419884447
"2722",37,2,-0.01,0,0.0225942091868036
"2723",37,3,-0.01,0,0.0368389553631676
"2724",37,4,-0.01,0,0.04621190184218
"2725",37,5,-0.01,0,0.0561686645603126
"2726",37,6,-0.01,0,0.0645762414343994
"2727",37,7,-0.01,0,0.0663771835285587
"2728",37,8,-0.01,0,0.0747285882392195
"2729",37,9,-0.01,0,0.0805738329445974
"2730",37,10,-0.01,0,0.0852375120196882
"2731",37,11,-0.01,0,0.0867661183932223
"2732",37,12,-0.01,0.00125,0.0862581456349773
"2733",37,13,-0.01,0.05625,0.138363546227757
"2734",37,14,-0.01,0.0775,0.152069204756745
"2735",37,15,-0.01,0.1,0.166244252675926
"2736",37,16,-0.01,0.1125,0.180870899115445
"2737",37,17,-0.01,0.12625,0.187777920310507
"2738",37,18,-0.01,0.13375,0.199653824824336
"2739",37,19,-0.01,0.14375,0.206517074540916
"2740",37,20,-0.01,0.175,0.222437101690215
"2741",38,1,-0.01,0,0.00562642887447146
"2742",38,2,-0.01,0,0.0209241459945555
"2743",38,3,-0.01,0,0.0327565809960396
"2744",38,4,-0.01,0,0.0446793696954402
"2745",38,5,-0.01,0,0.0540159219713667
"2746",38,6,-0.01,0,0.060504163576658
"2747",38,7,-0.01,0,0.0679125430101354
"2748",38,8,-0.01,0,0.081347890824656
"2749",38,9,-0.01,0.0025,0.084412665525324
"2750",38,10,-0.01,0.06625,0.124903596895239
"2751",38,11,-0.01,0.1025,0.145516939730635
"2752",38,12,-0.01,0.10375,0.15430275838111
"2753",38,13,-0.01,0.1275,0.168502292918303
"2754",38,14,-0.01,0.14125,0.179602922669603
"2755",38,15,-0.01,0.16375,0.193482241829564
"2756",38,16,-0.01,0.19,0.205349014369332
"2757",38,17,-0.01,0.19875,0.217695349028653
"2758",38,18,-0.01,0.21625,0.228021682969888
"2759",38,19,-0.01,0.2175,0.239877410789407
"2760",38,20,-0.01,0.2275,0.255500371045518
"2761",39,1,-0.01,0,0.00555712837734609
"2762",39,2,-0.01,0,0.0255110650458135
"2763",39,3,-0.01,0,0.0383231033671385
"2764",39,4,-0.01,0,0.049904416038898
"2765",39,5,-0.01,0,0.0593466066147791
"2766",39,6,-0.01,0,0.06385374360344
"2767",39,7,-0.01,0,0.0706716086000717
"2768",39,8,-0.01,0,0.0721197524501032
"2769",39,9,-0.01,0,0.0768551818700918
"2770",39,10,-0.01,0,0.0816980767721105
"2771",39,11,-0.01,0,0.0900832641742213
"2772",39,12,-0.01,0,0.0916890793101279
"2773",39,13,-0.01,0,0.0884318933458446
"2774",39,14,-0.01,0.0025,0.0927643689366957
"2775",39,15,-0.01,0.1,0.254350849177141
"2776",39,16,-0.01,0.1575,0.257026492986235
"2777",39,17,-0.01,0.185,0.259417439269989
"2778",39,18,-0.01,0.19875,0.250556146055632
"2779",39,19,-0.01,0.22375,0.256467734126091
"2780",39,20,-0.01,0.23375,0.263331330858272
"2781",40,1,-0.01,0,0.00430689985142089
"2782",40,2,-0.01,0,0.0238394300375942
"2783",40,3,-0.01,0,0.0382231934582429
"2784",40,4,-0.01,0,0.0490444819414511
"2785",40,5,-0.01,0,0.0570457381704104
"2786",40,6,-0.01,0,0.0632910860147118
"2787",40,7,-0.01,0,0.0748436664560846
"2788",40,8,-0.01,0,0.0732343300608414
"2789",40,9,-0.01,0,0.0826216494498745
"2790",40,10,-0.01,0.00125,0.0827761131739357
"2791",40,11,-0.01,0.0675,0.160102491939739
"2792",40,12,-0.01,0.11625,0.173540257045702
"2793",40,13,-0.01,0.1525,0.18713183092853
"2794",40,14,-0.01,0.17875,0.200093556911685
"2795",40,15,-0.01,0.2075,0.207380032214048
"2796",40,16,-0.01,0.20375,0.215124683224136
"2797",40,17,-0.01,0.21625,0.223298690741419
"2798",40,18,-0.01,0.2275,0.231524176500229
"2799",40,19,-0.01,0.23375,0.227313645332668
"2800",40,20,-0.01,0.22625,0.228442394448878
"2801",41,1,-0.01,0,0.00492015130951768
"2802",41,2,-0.01,0,0.0232098211204023
"2803",41,3,-0.01,0,0.032957950884846
"2804",41,4,-0.01,0,0.0405086483130777
"2805",41,5,-0.01,0,0.0493941188682305
"2806",41,6,-0.01,0,0.0586441733955088
"2807",41,7,-0.01,0,0.0621721458943409
"2808",41,8,-0.01,0,0.0657969244012698
"2809",41,9,-0.01,0,0.0682887479295427
"2810",41,10,-0.01,0,0.0722723516937446
"2811",41,11,-0.01,0,0.0828061003777148
"2812",41,12,-0.01,0,0.0882769997260503
"2813",41,13,-0.01,0.00125,0.090623979760765
"2814",41,14,-0.01,0.09375,0.184195439011936
"2815",41,15,-0.01,0.18125,0.204494264859577
"2816",41,16,-0.01,0.19875,0.213356564301247
"2817",41,17,-0.01,0.21,0.219870664151947
"2818",41,18,-0.01,0.205,0.223786643713324
"2819",41,19,-0.01,0.22625,0.236184522171048
"2820",41,20,-0.01,0.225,0.238099789887565
"2821",42,1,-0.01,0,0.00391813513459056
"2822",42,2,-0.01,0,0.0225288090708665
"2823",42,3,-0.01,0,0.0329004077824812
"2824",42,4,-0.01,0,0.0455846003591485
"2825",42,5,-0.01,0,0.0532481434073199
"2826",42,6,-0.01,0,0.0624565581203636
"2827",42,7,-0.01,0,0.0652558253076637
"2828",42,8,-0.01,0,0.0688333202442154
"2829",42,9,-0.01,0,0.0770118191180083
"2830",42,10,-0.01,0,0.086782584058779
"2831",42,11,-0.01,0,0.0994469531986119
"2832",42,12,-0.01,0.0025,0.114208462468811
"2833",42,13,-0.01,0.1775,0.191580438547599
"2834",42,14,-0.01,0.1875,0.201889049481689
"2835",42,15,-0.01,0.20625,0.20945016964446
"2836",42,16,-0.01,0.21625,0.211624613081014
"2837",42,17,-0.01,0.2175,0.231585890555234
"2838",42,18,-0.01,0.22125,0.239118273944608
"2839",42,19,-0.01,0.21625,0.245521309052766
"2840",42,20,-0.01,0.2375,0.244396036869204
"2841",43,1,-0.01,0,0.00562526174256345
"2842",43,2,-0.01,0,0.022413400679879
"2843",43,3,-0.01,0,0.0345603469633456
"2844",43,4,-0.01,0,0.0403837877183539
"2845",43,5,-0.01,0,0.0477499885526851
"2846",43,6,-0.01,0,0.0580458494783625
"2847",43,7,-0.01,0,0.0649030075154252
"2848",43,8,-0.01,0,0.0676087051880857
"2849",43,9,-0.01,0,0.0754142095304894
"2850",43,10,-0.01,0,0.0746259007834872
"2851",43,11,-0.01,0,0.0820435807287935
"2852",43,12,-0.01,0,0.0805366508959959
"2853",43,13,-0.01,0,0.0865060584758571
"2854",43,14,-0.01,0.00125,0.0943141452392419
"2855",43,15,-0.01,0.065,0.187728213041952
"2856",43,16,-0.01,0.0925,0.198741183793744
"2857",43,17,-0.01,0.11875,0.208520002179428
"2858",43,18,-0.01,0.13625,0.215898653516456
"2859",43,19,-0.01,0.16625,0.243188823979484
"2860",43,20,-0.01,0.195,0.267451460603311
"2861",44,1,-0.01,0,0.00574539165187161
"2862",44,2,-0.01,0,0.0245751967617842
"2863",44,3,-0.01,0,0.0363263013749401
"2864",44,4,-0.01,0,0.0458894796719517
"2865",44,5,-0.01,0,0.0527441723772573
"2866",44,6,-0.01,0,0.0593206760588934
"2867",44,7,-0.01,0,0.0711811618669487
"2868",44,8,-0.01,0,0.0706878590137271
"2869",44,9,-0.01,0,0.0870854662524167
"2870",44,10,-0.01,0.0025,0.0970644853472554
"2871",44,11,-0.01,0.09125,0.233175369324111
"2872",44,12,-0.01,0.135,0.247777220800297
"2873",44,13,-0.01,0.16375,0.247961213617977
"2874",44,14,-0.01,0.1875,0.257489828379604
"2875",44,15,-0.01,0.20375,0.261741964111457
"2876",44,16,-0.01,0.225,0.271361734520382
"2877",44,17,-0.01,0.23,0.271858087574929
"2878",44,18,-0.01,0.2475,0.278349730104087
"2879",44,19,-0.01,0.27125,0.284584273624895
"2880",44,20,-0.01,0.30125,0.292471742116273
"2881",45,1,-0.01,0,0.00532031023179297
"2882",45,2,-0.01,0,0.0242221618607474
"2883",45,3,-0.01,0,0.0343842971250656
"2884",45,4,-0.01,0,0.0426453536663558
"2885",45,5,-0.01,0,0.0503740587995228
"2886",45,6,-0.01,0,0.0597474343695277
"2887",45,7,-0.01,0,0.0674399850523023
"2888",45,8,-0.01,0,0.073905395832
"2889",45,9,-0.01,0,0.0818965218440306
"2890",45,10,-0.01,0,0.0844460835320376
"2891",45,11,-0.01,0,0.0883968649074642
"2892",45,12,-0.01,0,0.0897779757440565
"2893",45,13,-0.01,0,0.0938840303637708
"2894",45,14,-0.01,0,0.105153929410813
"2895",45,15,-0.01,0,0.0990003568160231
"2896",45,16,-0.01,0.00375,0.108943618817347
"2897",45,17,-0.01,0.06625,0.166377133367194
"2898",45,18,-0.01,0.0925,0.177924306710213
"2899",45,19,-0.01,0.11625,0.186407006090231
"2900",45,20,-0.01,0.12875,0.204921499536215
"2901",46,1,-0.01,0,0.00470963554337504
"2902",46,2,-0.01,0,0.0261390371623853
"2903",46,3,-0.01,0,0.0391764108638144
"2904",46,4,-0.01,0,0.0492984745958063
"2905",46,5,-0.01,0,0.0558376167676596
"2906",46,6,-0.01,0,0.0603554235182674
"2907",46,7,-0.01,0,0.0644058905433474
"2908",46,8,-0.01,0,0.0723942661834047
"2909",46,9,-0.01,0,0.0784226717853096
"2910",46,10,-0.01,0.0025,0.0811857483635773
"2911",46,11,-0.01,0.08125,0.168709079780454
"2912",46,12,-0.01,0.115,0.184605192909142
"2913",46,13,-0.01,0.15125,0.201381876146678
"2914",46,14,-0.01,0.18375,0.218468813197074
"2915",46,15,-0.01,0.1875,0.226153783928263
"2916",46,16,-0.01,0.2075,0.230634759056935
"2917",46,17,-0.01,0.2275,0.24622078217194
"2918",46,18,-0.01,0.22875,0.256824599804124
"2919",46,19,-0.01,0.23,0.257735578133039
"2920",46,20,-0.01,0.2475,0.267735834356392
"2921",47,1,-0.01,0,0.00470264492268325
"2922",47,2,-0.01,0,0.0250937298069764
"2923",47,3,-0.01,0,0.0354748389685765
"2924",47,4,-0.01,0,0.0478276016312016
"2925",47,5,-0.01,0,0.0523701168738698
"2926",47,6,-0.01,0,0.0571637396934261
"2927",47,7,-0.01,0,0.0666482423189322
"2928",47,8,-0.01,0,0.0756091786588165
"2929",47,9,-0.01,0,0.0828072361864792
"2930",47,10,-0.01,0.00125,0.0857213948031783
"2931",47,11,-0.01,0.11875,0.176934619244244
"2932",47,12,-0.01,0.17875,0.190177769171666
"2933",47,13,-0.01,0.215,0.197689382367995
"2934",47,14,-0.01,0.2075,0.199492986379783
"2935",47,15,-0.01,0.2,0.205175688824967
"2936",47,16,-0.01,0.20875,0.21427651917664
"2937",47,17,-0.01,0.2175,0.224878009623646
"2938",47,18,-0.01,0.22875,0.231741105878635
"2939",47,19,-0.01,0.23625,0.229701485395879
"2940",47,20,-0.01,0.22625,0.227453414968497
"2941",48,1,-0.01,0,0.00440331615202012
"2942",48,2,-0.01,0,0.0229710343115793
"2943",48,3,-0.01,0,0.0383873814008727
"2944",48,4,-0.01,0,0.0446353802514221
"2945",48,5,-0.01,0,0.0476008436369917
"2946",48,6,-0.01,0,0.0503721500837386
"2947",48,7,-0.01,0,0.053400950815128
"2948",48,8,-0.01,0,0.0623044673843196
"2949",48,9,-0.01,0,0.0727881355486895
"2950",48,10,-0.01,0,0.0719303686185201
"2951",48,11,-0.01,0,0.0708390472272608
"2952",48,12,-0.01,0.00375,0.074428792711067
"2953",48,13,-0.01,0.16125,0.217639877627076
"2954",48,14,-0.01,0.16875,0.215729125630428
"2955",48,15,-0.01,0.195,0.22337197282415
"2956",48,16,-0.01,0.20875,0.23573716703109
"2957",48,17,-0.01,0.2175,0.248156952332242
"2958",48,18,-0.01,0.23,0.261968147406749
"2959",48,19,-0.01,0.25,0.277445520363554
"2960",48,20,-0.01,0.27125,0.290314363168097
"2961",49,1,-0.01,0,0.00445801763920463
"2962",49,2,-0.01,0,0.0208319631044197
"2963",49,3,-0.01,0,0.0305988107176605
"2964",49,4,-0.01,0,0.0390735168089325
"2965",49,5,-0.01,0,0.0509830949139882
"2966",49,6,-0.01,0,0.0618850832931123
"2967",49,7,-0.01,0,0.0659019016901499
"2968",49,8,-0.01,0,0.0702944511889641
"2969",49,9,-0.01,0,0.0769997391510485
"2970",49,10,-0.01,0,0.0890039861832054
"2971",49,11,-0.01,0,0.0969918911338486
"2972",49,12,-0.01,0,0.10270873293426
"2973",49,13,-0.01,0,0.102961111885524
"2974",49,14,-0.01,0.0025,0.113141603592875
"2975",49,15,-0.01,0.10875,0.205026537538694
"2976",49,16,-0.01,0.10375,0.206183976906786
"2977",49,17,-0.01,0.145,0.218999978765055
"2978",49,18,-0.01,0.1775,0.233002939007385
"2979",49,19,-0.01,0.185,0.242771573069609
"2980",49,20,-0.01,0.20375,0.262753573840208
"2981",50,1,-0.01,0,0.00520489202119643
"2982",50,2,-0.01,0,0.0219829531177062
"2983",50,3,-0.01,0,0.0366831960129522
"2984",50,4,-0.01,0,0.0460003805572309
"2985",50,5,-0.01,0,0.0558632073495454
"2986",50,6,-0.01,0,0.0625661297021244
"2987",50,7,-0.01,0,0.0665383931753383
"2988",50,8,-0.01,0,0.0732076521751072
"2989",50,9,-0.01,0,0.0795521449805973
"2990",50,10,-0.01,0,0.0809779575508097
"2991",50,11,-0.01,0,0.082077934388627
"2992",50,12,-0.01,0.00125,0.0787114147494879
"2993",50,13,-0.01,0.09625,0.226155436784667
"2994",50,14,-0.01,0.1,0.230461142907799
"2995",50,15,-0.01,0.1225,0.232577909875061
"2996",50,16,-0.01,0.15,0.239553656638572
"2997",50,17,-0.01,0.1625,0.245164378853529
"2998",50,18,-0.01,0.19875,0.250683409043163
"2999",50,19,-0.01,0.21375,0.253633085908174
"3000",50,20,-0.01,0.22625,0.258369184575385
"3001",51,1,-0.01,0,0.00447644596829196
"3002",51,2,-0.01,0,0.0224220635022129
"3003",51,3,-0.01,0,0.0336950012485095
"3004",51,4,-0.01,0,0.0439276335059195
"3005",51,5,-0.01,0,0.0521925622784131
"3006",51,6,-0.01,0,0.0577869855043452
"3007",51,7,-0.01,0,0.0660594162635972
"3008",51,8,-0.01,0,0.0766212995286017
"3009",51,9,-0.01,0,0.0757892523080683
"3010",51,10,-0.01,0,0.0770038916662947
"3011",51,11,-0.01,0,0.0816712173641707
"3012",51,12,-0.01,0.00125,0.0834586495761985
"3013",51,13,-0.01,0.07125,0.158959491025248
"3014",51,14,-0.01,0.09625,0.169415636908506
"3015",51,15,-0.01,0.12125,0.185106654030669
"3016",51,16,-0.01,0.14625,0.19423566918252
"3017",51,17,-0.01,0.1825,0.2123327450612
"3018",51,18,-0.01,0.1975,0.23584877973036
"3019",51,19,-0.01,0.2325,0.247095516744596
"3020",51,20,-0.01,0.27375,0.273315464481431
"3021",52,1,-0.01,0,0.00410073348882725
"3022",52,2,-0.01,0,0.0257077547351115
"3023",52,3,-0.01,0,0.0401309874210592
"3024",52,4,-0.01,0,0.046925042493369
"3025",52,5,-0.01,0,0.0597911720391118
"3026",52,6,-0.01,0,0.0659259567623969
"3027",52,7,-0.01,0,0.0715579943486516
"3028",52,8,-0.01,0,0.0717356082247984
"3029",52,9,-0.01,0,0.0759499598013093
"3030",52,10,-0.01,0,0.0809332577378375
"3031",52,11,-0.01,0,0.081095619569132
"3032",52,12,-0.01,0,0.0801085997449112
"3033",52,13,-0.01,0.0025,0.0844313227455654
"3034",52,14,-0.01,0.145,0.152949729987818
"3035",52,15,-0.01,0.19,0.174288174409661
"3036",52,16,-0.01,0.18,0.18565918668939
"3037",52,17,-0.01,0.22375,0.200507862547677
"3038",52,18,-0.01,0.2025,0.207842309642775
"3039",52,19,-0.01,0.20875,0.211846755434791
"3040",52,20,-0.01,0.24,0.231167567257676
"3041",53,1,-0.01,0,0.00533848918011063
"3042",53,2,-0.01,0,0.0234252762434142
"3043",53,3,-0.01,0,0.0352427462919188
"3044",53,4,-0.01,0,0.0466823695462574
"3045",53,5,-0.01,0,0.0500679864643901
"3046",53,6,-0.01,0,0.0596655217035718
"3047",53,7,-0.01,0,0.0652987443707382
"3048",53,8,-0.01,0,0.0734235993431502
"3049",53,9,-0.01,0.00125,0.0814281793468152
"3050",53,10,-0.01,0.0925,0.178907278614243
"3051",53,11,-0.01,0.1075,0.18767168886364
"3052",53,12,-0.01,0.1525,0.206761766342554
"3053",53,13,-0.01,0.17375,0.210530621072441
"3054",53,14,-0.01,0.19375,0.220681592850929
"3055",53,15,-0.01,0.20875,0.232251047180204
"3056",53,16,-0.01,0.2225,0.241462962299538
"3057",53,17,-0.01,0.24,0.25552199589795
"3058",53,18,-0.01,0.245,0.25719499614661
"3059",53,19,-0.01,0.25375,0.259150935188713
"3060",53,20,-0.01,0.265,0.273787709430567
"3061",54,1,-0.01,0,0.00604839815778541
"3062",54,2,-0.01,0,0.0236348375942943
"3063",54,3,-0.01,0,0.0357736480491932
"3064",54,4,-0.01,0,0.046323064970372
"3065",54,5,-0.01,0,0.0575448666287796
"3066",54,6,-0.01,0,0.0718164409361874
"3067",54,7,-0.01,0,0.0764673810343345
"3068",54,8,-0.01,0,0.0817207464963688
"3069",54,9,-0.01,0,0.0887729509650052
"3070",54,10,-0.01,0.00125,0.0899735401977743
"3071",54,11,-0.01,0.0625,0.150370962671078
"3072",54,12,-0.01,0.09125,0.15824513226265
"3073",54,13,-0.01,0.09625,0.168344052077032
"3074",54,14,-0.01,0.09875,0.172869214840527
"3075",54,15,-0.01,0.1075,0.178405185461778
"3076",54,16,-0.01,0.12,0.189982562827692
"3077",54,17,-0.01,0.12625,0.198682466627314
"3078",54,18,-0.01,0.1475,0.204118464107696
"3079",54,19,-0.01,0.16125,0.222790132637516
"3080",54,20,-0.01,0.17875,0.232593128899234
"3081",55,1,-0.01,0,0.00491778819146566
"3082",55,2,-0.01,0,0.0218498565428601
"3083",55,3,-0.01,0,0.0337899602576339
"3084",55,4,-0.01,0,0.0417428267421286
"3085",55,5,-0.01,0,0.0497471735030935
"3086",55,6,-0.01,0,0.0594600921094041
"3087",55,7,-0.01,0,0.0736805288664222
"3088",55,8,-0.01,0,0.080959512412983
"3089",55,9,-0.01,0,0.0834922033250903
"3090",55,10,-0.01,0,0.0862869345237314
"3091",55,11,-0.01,0,0.0833114588739337
"3092",55,12,-0.01,0.00125,0.0846846248980936
"3093",55,13,-0.01,0.09625,0.189385336431061
"3094",55,14,-0.01,0.105,0.191668523241098
"3095",55,15,-0.01,0.11,0.18453214081007
"3096",55,16,-0.01,0.12375,0.188589821923044
"3097",55,17,-0.01,0.15625,0.2068892627738
"3098",55,18,-0.01,0.16625,0.211603108272883
"3099",55,19,-0.01,0.19125,0.221229092049529
"3100",55,20,-0.01,0.2075,0.233358319313019
"3101",56,1,-0.01,0,0.00574574516213033
"3102",56,2,-0.01,0,0.0261454600231038
"3103",56,3,-0.01,0,0.0380170266102779
"3104",56,4,-0.01,0,0.0454808152158634
"3105",56,5,-0.01,0,0.0539214252915707
"3106",56,6,-0.01,0,0.0641308005874558
"3107",56,7,-0.01,0,0.0668816085598801
"3108",56,8,-0.01,0,0.0719858716713787
"3109",56,9,-0.01,0,0.0736713624692322
"3110",56,10,-0.01,0,0.0767411245971181
"3111",56,11,-0.01,0,0.0821698357872068
"3112",56,12,-0.01,0,0.0882504288912002
"3113",56,13,-0.01,0,0.0903314072950743
"3114",56,14,-0.01,0.00125,0.0869892032037792
"3115",56,15,-0.01,0.1225,0.215102175391283
"3116",56,16,-0.01,0.11875,0.221185130172709
"3117",56,17,-0.01,0.125,0.232652592840167
"3118",56,18,-0.01,0.13125,0.237438614920473
"3119",56,19,-0.01,0.15125,0.241676841300958
"3120",56,20,-0.01,0.17625,0.250779379488925
"3121",57,1,-0.01,0,0.00545155331946444
"3122",57,2,-0.01,0,0.0246977300232948
"3123",57,3,-0.01,0,0.0372335488225759
"3124",57,4,-0.01,0,0.048777810274479
"3125",57,5,-0.01,0,0.0564664307808347
"3126",57,6,-0.01,0,0.0660476583917066
"3127",57,7,-0.01,0,0.0744919563490233
"3128",57,8,-0.01,0.00125,0.0792485978298516
"3129",57,9,-0.01,0.07625,0.163271351710906
"3130",57,10,-0.01,0.1175,0.179958749049428
"3131",57,11,-0.01,0.13375,0.186550438603774
"3132",57,12,-0.01,0.17125,0.202617668864696
"3133",57,13,-0.01,0.17625,0.210002619395215
"3134",57,14,-0.01,0.19125,0.222236352612155
"3135",57,15,-0.01,0.21625,0.238031552868925
"3136",57,16,-0.01,0.215,0.245879021221617
"3137",57,17,-0.01,0.20875,0.248862779626587
"3138",57,18,-0.01,0.22875,0.25481913475118
"3139",57,19,-0.01,0.23125,0.255910746550229
"3140",57,20,-0.01,0.24625,0.259982804938275
"3141",58,1,-0.01,0,0.00551281800991273
"3142",58,2,-0.01,0,0.0238090055257938
"3143",58,3,-0.01,0,0.0392017064066957
"3144",58,4,-0.01,0,0.0472112817110407
"3145",58,5,-0.01,0.00125,0.052373511313123
"3146",58,6,-0.01,0.06375,0.167960086762792
"3147",58,7,-0.01,0.0875,0.174586366300893
"3148",58,8,-0.01,0.115,0.184918233392877
"3149",58,9,-0.01,0.13875,0.196693715107099
"3150",58,10,-0.01,0.16,0.209520061557197
"3151",58,11,-0.01,0.1675,0.213916413040478
"3152",58,12,-0.01,0.1975,0.232638370674416
"3153",58,13,-0.01,0.2125,0.241603231682879
"3154",58,14,-0.01,0.23,0.256150819308853
"3155",58,15,-0.01,0.2375,0.25517178605728
"3156",58,16,-0.01,0.245,0.263730606451582
"3157",58,17,-0.01,0.27375,0.296219264667606
"3158",58,18,-0.01,0.3075,0.3168768587025
"3159",58,19,-0.01,0.325,0.342576656685054
"3160",58,20,-0.01,0.3675,0.376599154269536
"3161",59,1,-0.01,0,0.00491137655513012
"3162",59,2,-0.01,0,0.0209164793067447
"3163",59,3,-0.01,0,0.033609737041011
"3164",59,4,-0.01,0,0.0429205848359013
"3165",59,5,-0.01,0.00125,0.0552121909210573
"3166",59,6,-0.01,0.05375,0.144987815190888
"3167",59,7,-0.01,0.105,0.161646430256912
"3168",59,8,-0.01,0.1375,0.170675016859261
"3169",59,9,-0.01,0.17625,0.18692385838803
"3170",59,10,-0.01,0.2,0.202219969239204
"3171",59,11,-0.01,0.2125,0.208130610448639
"3172",59,12,-0.01,0.22125,0.213503638975256
"3173",59,13,-0.01,0.22375,0.218999175251786
"3174",59,14,-0.01,0.22,0.228537140402208
"3175",59,15,-0.01,0.22375,0.237441394214331
"3176",59,16,-0.01,0.23375,0.23950482405354
"3177",59,17,-0.01,0.225,0.245191350490922
"3178",59,18,-0.01,0.235,0.253233007007767
"3179",59,19,-0.01,0.24,0.25826981481221
"3180",59,20,-0.01,0.23875,0.251331104816412
"3181",60,1,-0.01,0,0.00401818956932402
"3182",60,2,-0.01,0,0.0203875533590505
