stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_step2_keyresp.rt,p_step2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_step1_keyresp.keys,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,vb_instructions_keyresp.keys,vb_instructions_keyresp.rt,vb_instructions_keyresp.duration,vb_textbox.text,vb_mouse.x,vb_mouse.y,vb_mouse.leftButton,vb_mouse.midButton,vb_mouse.rightButton,vb_mouse.time,vb_mouse.clicked_name,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimUp,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimUp_index,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_fixation_cross.started,pl2_fixation_cross.stopped,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_stimUp,pl2_task_stimLeftBg,pl2_task_stimLeft,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,pl3_instructions_keyresp.keys,pl3_instructions_keyresp.rt,pl3_instructions_keyresp.duration,pl3_task_lickert.response,pl3_task_lickert.rt,pl3_task_keyresp.keys,pl3_task_keyresp.rt,pl3_task_keyresp.duration,pl3_task_confidence_lickert.response,pl3_task_confidence_lickert.rt,pl3_task_stimLeftBg,pl3_task_stimRightBg,pl3_task_stimLeft,pl3_task_stimRight,pl3_loop.thisRepN,pl3_loop.thisTrialN,pl3_loop.thisN,pl3_loop.thisIndex,pl3_loop.ran,pl4_instructions_keyresp.keys,pl4_instructions_keyresp.rt,pl4_instructions_keyresp.duration,pl4_task_lickert.response,pl4_task_lickert.rt,pl4_task_keyresp.keys,pl4_task_keyresp.rt,pl4_task_keyresp.duration,pl4_task_confidence_lickert.response,pl4_task_confidence_lickert.rt,pl4_task_stimLeft,pl4_task_stimRight,pl4_loop.thisRepN,pl4_loop.thisTrialN,pl4_loop.thisN,pl4_loop.thisIndex,pl4_loop.ran,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,2,green_gnomes,2,2,dark_forest,yellow_basket,brown_gnome,2,3,bright_forest,red_basket,2,0,0,1,green_gnomes,dark_forest,yellow_basket,303,-3,0,33,0,66,1,1,0.5131,,space,0.1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,1,purple_gnome,1,2,dark_forest,yellow_basket,red_gnome,1,0,bright_forest,red_basket,2,0,0,1,purple_gnome,dark_forest,yellow_basket,305,-4,-1,33,1,67,0,1,1.0123,,space,0.6609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,k,1,purple_gnome,1,1,dark_forest,yellow_basket,red_gnome,1,4,bright_forest,red_basket,4,0,0,1,red_gnome,bright_forest,red_basket,309,2,0,34,0,68,0,1,0.5468,,space,0.0656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,2,green_gnomes,2,1,dark_forest,yellow_basket,brown_gnome,2,6,bright_forest,red_basket,1,0,0,1,green_gnomes,dark_forest,yellow_basket,310,1,-3,34,1,69,1,1,0.5955,,space,0.0878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,k,1,red_gnome,1,7,bright_forest,red_basket,purple_gnome,1,2,dark_forest,yellow_basket,0,0,1,0,purple_gnome,dark_forest,yellow_basket,310,-2,1,35,0,70,0,1,0.4303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,1,purple_gnome,1,3,dark_forest,yellow_basket,red_gnome,1,5,bright_forest,red_basket,3,0,0,1,purple_gnome,dark_forest,yellow_basket,313,-2,0,35,1,71,0,1,0.8629,,space,0.2315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,k,1,red_gnome,1,3,bright_forest,red_basket,purple_gnome,1,3,dark_forest,yellow_basket,3,0,0,1,purple_gnome,dark_forest,yellow_basket,316,3,1,36,0,72,0,1,0.6805,,space,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,k,1,red_gnome,1,6,bright_forest,red_basket,purple_gnome,1,4,dark_forest,yellow_basket,4,0,0,1,purple_gnome,dark_forest,yellow_basket,320,-2,1,36,1,73,0,1,0.5187,,space,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,k,1,red_gnome,1,4,bright_forest,red_basket,purple_gnome,1,5,dark_forest,yellow_basket,5,0,0,1,purple_gnome,dark_forest,yellow_basket,325,1,2,37,0,74,0,1,0.463,,space,0.0299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,k,1,red_gnome,1,5,bright_forest,red_basket,purple_gnome,1,7,dark_forest,yellow_basket,7,0,0,1,purple_gnome,dark_forest,yellow_basket,332,0,-3,37,1,75,0,1,0.4155,,space,0.1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,2,brown_gnome,2,5,bright_forest,red_basket,green_gnomes,2,4,dark_forest,yellow_basket,5,0,0,1,brown_gnome,bright_forest,red_basket,337,-1,0,38,0,76,1,1,0.5667,,space,0.0675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,k,2,brown_gnome,2,4,bright_forest,red_basket,green_gnomes,2,4,dark_forest,yellow_basket,4,0,0,1,green_gnomes,dark_forest,yellow_basket,341,2,2,38,1,77,1,1,0.7302,,space,0.1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,2,green_gnomes,2,6,dark_forest,yellow_basket,brown_gnome,2,6,bright_forest,red_basket,6,0,0,1,green_gnomes,dark_forest,yellow_basket,347,0,-1,39,0,78,1,1,0.5942,,space,0.6554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,1,purple_gnome,1,5,dark_forest,yellow_basket,red_gnome,1,6,bright_forest,red_basket,5,0,0,1,purple_gnome,dark_forest,yellow_basket,352,-4,-1,39,1,79,0,1,0.5277,,space,0.6086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,k,2,brown_gnome,2,2,bright_forest,red_basket,green_gnomes,2,4,dark_forest,yellow_basket,4,0,0,1,green_gnomes,dark_forest,yellow_basket,356,-4,-4,40,0,80,1,1,0.7618,,space,0.2211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,1,purple_gnome,1,0,dark_forest,yellow_basket,red_gnome,1,2,bright_forest,red_basket,0,0,0,1,purple_gnome,dark_forest,yellow_basket,356,-2,-3,40,1,81,0,1,0.6319,,space,0.0552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,k,2,brown_gnome,2,0,bright_forest,red_basket,green_gnomes,2,3,dark_forest,yellow_basket,3,0,0,1,green_gnomes,dark_forest,yellow_basket,359,0,0,41,0,82,1,1,0.4515,,space,0.1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,2,green_gnomes,2,3,dark_forest,yellow_basket,brown_gnome,2,0,bright_forest,red_basket,3,0,0,1,green_gnomes,dark_forest,yellow_basket,362,2,0,41,1,83,1,1,0.4944,,space,1.1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,2,green_gnomes,2,3,dark_forest,yellow_basket,brown_gnome,2,2,bright_forest,red_basket,3,0,0,1,green_gnomes,dark_forest,yellow_basket,365,-4,2,42,0,84,1,1,0.5169,,space,0.0585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,k,2,brown_gnome,2,2,bright_forest,red_basket,green_gnomes,2,5,dark_forest,yellow_basket,5,0,0,1,green_gnomes,dark_forest,yellow_basket,370,1,-1,42,1,85,1,1,0.431,,space,0.0544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,k,2,brown_gnome,2,3,bright_forest,red_basket,green_gnomes,2,4,dark_forest,yellow_basket,4,0,0,1,green_gnomes,dark_forest,yellow_basket,374,-2,-3,43,0,86,1,1,0.4141,,space,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,k,2,brown_gnome,2,1,bright_forest,red_basket,green_gnomes,2,1,dark_forest,yellow_basket,1,0,0,1,green_gnomes,dark_forest,yellow_basket,375,-2,0,43,1,87,1,1,0.4636,,space,0.2225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,k,2,brown_gnome,2,1,bright_forest,red_basket,green_gnomes,2,1,dark_forest,yellow_basket,1,0,0,1,green_gnomes,dark_forest,yellow_basket,376,1,1,44,0,88,1,1,0.4644,,space,0.6224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,2,green_gnomes,2,2,dark_forest,yellow_basket,brown_gnome,2,2,bright_forest,red_basket,2,0,0,1,green_gnomes,dark_forest,yellow_basket,378,-1,-2,44,1,89,1,1,0.4793,,space,0.1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,k,1,red_gnome,1,1,bright_forest,red_basket,purple_gnome,1,0,dark_forest,yellow_basket,0,0,0,1,purple_gnome,dark_forest,yellow_basket,378,-2,-3,45,0,90,0,1,0.4667,,space,0.0546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,k,1,purple_gnome,1,3,dark_forest,yellow_basket,red_gnome,1,1,bright_forest,red_basket,1,0,0,1,red_gnome,bright_forest,red_basket,379,-1,-2,45,1,91,0,1,0.4113,,space,0.1756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,k,2,brown_gnome,2,0,bright_forest,red_basket,green_gnomes,2,1,dark_forest,yellow_basket,1,0,0,1,green_gnomes,dark_forest,yellow_basket,380,1,3,46,0,92,1,1,0.4232,,space,0.1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119131,001,2023-11-29_12h44.13.677,experiment,2023.2.3,Win32,60.13590715,60d0a494fed3818eb7db0a55,6565e374d7a26d4a2f484f2a,656731e8c1ee019c47004a2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,2,brown_gnome,2,1,bright_forest,red_basket,green_gnomes,2,4,dark_forest,yellow_basket,1,0,0,1,brown_gnome,bright_forest,red_basket,381,0,1,46,1,93,1,1,0.4515,,space,0.0656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
