stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_step2_keyresp.rt,p_step2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,vb_instructions_keyresp.keys,vb_instructions_keyresp.rt,vb_instructions_keyresp.duration,vb_textbox.text,vb_mouse.x,vb_mouse.y,vb_mouse.leftButton,vb_mouse.midButton,vb_mouse.rightButton,vb_mouse.time,vb_mouse.clicked_name,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimUp,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimUp_index,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_fixation_cross.started,pl2_fixation_cross.stopped,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_stimUp,pl2_task_stimLeftBg,pl2_task_stimLeft,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,pl3_instructions_keyresp.keys,pl3_instructions_keyresp.rt,pl3_instructions_keyresp.duration,pl3_task_lickert.response,pl3_task_lickert.rt,pl3_task_keyresp.keys,pl3_task_keyresp.rt,pl3_task_keyresp.duration,pl3_task_confidence_lickert.response,pl3_task_confidence_lickert.rt,pl3_task_stimLeftBg,pl3_task_stimRightBg,pl3_task_stimLeft,pl3_task_stimRight,pl3_loop.thisRepN,pl3_loop.thisTrialN,pl3_loop.thisN,pl3_loop.thisIndex,pl3_loop.ran,pl4_instructions_keyresp.keys,pl4_instructions_keyresp.rt,pl4_instructions_keyresp.duration,pl4_task_lickert.response,pl4_task_lickert.rt,pl4_task_keyresp.keys,pl4_task_keyresp.rt,pl4_task_keyresp.duration,pl4_task_confidence_lickert.response,pl4_task_confidence_lickert.rt,pl4_task_stimLeft,pl4_task_stimRight,pl4_loop.thisRepN,pl4_loop.thisTrialN,pl4_loop.thisN,pl4_loop.thisIndex,pl4_loop.ran,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,k,0.4987,,space,0.0889,,1,brown_gnome,1,3,bright_forest,yellow_basket,red_gnome,1,7,dark_forest,red_basket,7,0,0,1,red_gnome,dark_forest,red_basket,325,-4,0,39,1,79,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,k,0.9384,,space,0.0402,,2,purple_gnome,2,1,bright_forest,yellow_basket,green_gnomes,2,7,dark_forest,red_basket,7,0,0,1,green_gnomes,dark_forest,red_basket,332,0,2,40,0,80,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,k,0.6405,,space,0.0394,,2,purple_gnome,2,1,bright_forest,yellow_basket,green_gnomes,2,9,dark_forest,red_basket,9,0,0,1,green_gnomes,dark_forest,red_basket,341,-1,1,40,1,81,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,k,0.3332,,space,0.1692,,1,red_gnome,1,8,dark_forest,red_basket,brown_gnome,1,0,bright_forest,yellow_basket,0,0,0,1,brown_gnome,bright_forest,yellow_basket,341,0,0,41,0,82,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,s,0.1138,,space,0.193,,1,red_gnome,1,8,dark_forest,red_basket,brown_gnome,1,0,bright_forest,yellow_basket,8,0,0,1,red_gnome,dark_forest,red_basket,349,-2,-2,41,1,83,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,s,0.3217,,space,0.1202,,1,brown_gnome,1,2,bright_forest,yellow_basket,red_gnome,1,6,dark_forest,red_basket,2,0,0,1,brown_gnome,bright_forest,yellow_basket,351,0,-1,42,0,84,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,s,0.6362,,space,0.1009,0.0012,2,purple_gnome,2,2,bright_forest,yellow_basket,green_gnomes,2,5,dark_forest,red_basket,2,0,0,1,purple_gnome,bright_forest,yellow_basket,353,-3,-1,42,1,85,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,s,0.5715,,space,0.1493,,1,brown_gnome,1,1,bright_forest,yellow_basket,red_gnome,1,4,dark_forest,red_basket,1,0,0,1,brown_gnome,bright_forest,yellow_basket,354,-4,4,43,0,86,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,s,0.0919,,space,0.0417,,1,red_gnome,1,8,dark_forest,red_basket,brown_gnome,1,3,bright_forest,yellow_basket,8,0,0,1,red_gnome,dark_forest,red_basket,362,0,-1,43,1,87,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,s,0.3712,,space,0.1442,,2,green_gnomes,2,7,dark_forest,red_basket,purple_gnome,2,3,bright_forest,yellow_basket,7,0,0,1,green_gnomes,dark_forest,red_basket,369,-2,0,44,0,88,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,s,0.4399,,space,0.3338,,2,purple_gnome,2,1,bright_forest,yellow_basket,green_gnomes,2,7,dark_forest,red_basket,1,0,0,1,purple_gnome,bright_forest,yellow_basket,370,0,1,44,1,89,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,s,0.3516,,space,0.1601,,2,green_gnomes,2,8,dark_forest,red_basket,purple_gnome,2,1,bright_forest,yellow_basket,8,0,0,1,green_gnomes,dark_forest,red_basket,378,-2,3,45,0,90,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,s,0.3073,,space,0.0734,,2,green_gnomes,2,7,dark_forest,red_basket,purple_gnome,2,1,bright_forest,yellow_basket,7,0,0,1,green_gnomes,dark_forest,red_basket,385,-1,1,45,1,91,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,s,0.5,,space,0.0402,,1,red_gnome,1,8,dark_forest,red_basket,brown_gnome,1,0,bright_forest,yellow_basket,8,0,0,1,red_gnome,dark_forest,red_basket,393,1,2,46,0,92,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,s,0.3505,,space,0.0419,,2,green_gnomes,2,8,dark_forest,red_basket,purple_gnome,2,1,bright_forest,yellow_basket,8,0,0,1,green_gnomes,dark_forest,red_basket,401,2,2,46,1,93,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,s,0.4393,,space,0.0411,,1,red_gnome,1,8,dark_forest,red_basket,brown_gnome,1,3,bright_forest,yellow_basket,8,0,0,1,red_gnome,dark_forest,red_basket,409,-2,-7,47,0,94,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,s,0.5376,,space,0.1723,,2,green_gnomes,2,1,dark_forest,red_basket,purple_gnome,2,1,bright_forest,yellow_basket,1,0,0,1,green_gnomes,dark_forest,red_basket,410,1,3,47,1,95,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,k,0.3367,,space,0.128,,1,red_gnome,1,4,dark_forest,red_basket,brown_gnome,1,2,bright_forest,yellow_basket,2,0,0,1,brown_gnome,bright_forest,yellow_basket,412,3,-1,48,0,96,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,k,0.1157,0.0013,space,0.2229,,1,brown_gnome,1,5,bright_forest,yellow_basket,red_gnome,1,3,dark_forest,red_basket,3,0,0,1,red_gnome,dark_forest,red_basket,415,1,3,48,1,97,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,brown_gnome,1,6,bright_forest,yellow_basket,red_gnome,1,6,dark_forest,red_basket,0,1,0,0,red_gnome,dark_forest,red_basket,415,2,0,49,0,98,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,s,0.5386,,space,0.9633,,2,purple_gnome,2,8,bright_forest,yellow_basket,green_gnomes,2,6,dark_forest,red_basket,8,0,0,1,purple_gnome,bright_forest,yellow_basket,423,1,1,49,1,99,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,s,0.5831,,space,0.0503,,1,red_gnome,1,7,dark_forest,red_basket,brown_gnome,1,9,bright_forest,yellow_basket,7,0,0,1,red_gnome,dark_forest,red_basket,430,1,3,50,0,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,s,0.7872,,space,0.1062,0.0013,2,purple_gnome,2,8,bright_forest,yellow_basket,green_gnomes,2,8,dark_forest,red_basket,8,0,0,1,purple_gnome,bright_forest,yellow_basket,438,3,-4,50,1,101,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,s,0.461,,space,0.1129,,2,purple_gnome,2,7,bright_forest,yellow_basket,green_gnomes,2,4,dark_forest,red_basket,7,0,0,1,purple_gnome,bright_forest,yellow_basket,445,2,3,51,0,102,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,s,0.6849,,space,0.1274,0.0013,1,brown_gnome,1,9,bright_forest,yellow_basket,red_gnome,1,7,dark_forest,red_basket,9,0,0,1,brown_gnome,bright_forest,yellow_basket,454,1,2,51,1,103,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,s,0.5415,,space,0.0547,,2,green_gnomes,2,9,dark_forest,red_basket,purple_gnome,2,8,bright_forest,yellow_basket,9,0,0,1,green_gnomes,dark_forest,red_basket,463,2,-2,52,0,104,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659242,001,2023-12-13_14h17.00.301,experiment,2023.2.3,Win32,61.54224875,5e31a3142c324c17ab9061d5,6579b85d2a6bec85e2ed9654,6579bcb9ed19c846eb0a404e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,s,0.1251,,space,0.0387,,1,red_gnome,1,7,dark_forest,red_basket,brown_gnome,1,8,bright_forest,yellow_basket,7,0,0,1,red_gnome,dark_forest,red_basket,470,-1,1,52,1,105,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
